,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average
331,0.36590100000000003,10000000,17472,Strangerland,111,Drama,2015-07-01,48,5.0
332,0.329164,0,0,Ashby,102,Drama,2015-04-19,104,5.9
333,0.35982600000000003,0,0,Beautiful & Twisted,90,Crime,2015-01-31,21,5.4
334,0.35765399999999997,0,0,Ronaldo,0,Documentary,2015-11-09,80,6.5
335,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,119,Documentary,2015-01-25,186,7.8
336,0.357567,0,0,Zipper,103,Thriller,2015-08-28,30,5.5
337,0.35651900000000003,0,0,War Pigs,92,War,2015-08-03,26,4.9
338,0.354624,0,0,Turbo Kid,95,Adventure,2015-08-14,136,6.6
339,0.350858,0,0,Barbie in Rock 'N Royals,84,Animation,2015-08-13,17,6.3
340,0.350599,0,0,Circle,87,Drama,2015-10-02,167,6.1
341,0.348306,0,16661077,Monkey Kingdom,81,Animation,2015-04-17,39,6.3
342,0.34779699999999997,0,0,Joe Dirt 2: Beautiful Loser,107,Comedy,2015-07-16,23,4.2
343,0.344994,0,0,Minions: The Competition,4,Animation,2015-11-04,16,5.9
344,0.344549,0,7449681,I'll See You in My Dreams,92,Drama,2015-05-15,39,6.2
345,0.34253,0,0,Jesse Stone: Lost in Paradise,87,Drama,2015-10-18,10,5.6
346,0.5740310000000001,0,494506,Steve Jobs: The Man in the Machine,129,Documentary,2015-08-07,110,6.2
347,0.33929699999999996,0,0,Babysitter's Black Book,88,Drama,2015-02-21,18,5.9
348,0.5114310000000001,0,0,The Ones Below,87,Thriller,2015-10-14,33,5.9
349,0.336453,0,0,Tremors 5: Bloodlines,99,Science Fiction,2015-10-06,47,5.1
350,0.336107,2000000,2801508,Captive,97,Crime,2015-09-17,55,5.7
351,0.335941,0,0,Terminus,94,Science Fiction,2015-01-30,39,4.6
352,0.333656,0,0,Andron,100,Action,2015-11-08,24,4.7
353,0.332921,0,0,How to Plan an Orgy in a Small Town,101,Comedy,2015-09-19,17,4.7
354,0.330968,0,70958,Freaks of Nature,92,Science Fiction,2015-10-30,78,5.6
355,0.330484,0,0,Reversal,80,Thriller,2015-06-26,54,5.4
356,0.329776,0,0,Batman Unlimited: Monster Mayhem,81,Action,2015-08-18,30,6.1
357,0.32910900000000004,27000000,0,The Lovers,109,Action,2015-02-13,22,4.6
358,0.327373,0,0,Holding the Man,128,Drama,2015-08-27,43,7.9
359,0.32706599999999997,0,0,Harbinger Down,82,Science Fiction,2015-08-07,32,4.2
360,0.32705,0,0,Batman Unlimited: Animal Instincts,78,Action,2015-05-12,39,5.8
361,0.324666,0,0,Entertainment,113,Drama,2015-08-11,11,4.0
362,0.324515,0,0,Meadowland,105,Drama,2015-10-16,17,6.4
363,0.324,0,643557,The Stanford Prison Experiment,122,Thriller,2015-07-17,135,6.8
364,0.39018800000000003,0,0,The Girl King,106,Drama,2015-12-11,12,6.1
365,0.322653,0,0,Bessie,107,Drama,2015-05-16,21,5.9
366,0.32264,0,0,The Atticus Institute,92,Horror,2015-01-20,92,5.3
367,0.30035,0,0,The Hoarder,86,Thriller,2015-05-21,24,4.2
368,0.318459,0,0,I Smile Back,85,Drama,2015-10-23,25,5.7
369,0.315196,0,0,Oddball,95,Family,2015-09-17,15,6.1
370,0.31419899999999895,0,2334228,Meru,89,Adventure,2015-01-25,42,6.9
371,0.422901,0,0,Sanjay's Super Team,7,Animation,2015-11-25,47,6.9
372,0.307395,0,3447633,Learning to Drive,105,Romance,2015-08-06,44,5.9
373,0.30591599999999997,0,0,Christmas Eve,95,Romance,2015-12-04,11,5.8
374,0.30247399999999997,0,0,The Sisterhood of Night,104,Mystery,2015-04-10,25,6.6
375,0.30134299999999997,0,0,Sharknado 3: Oh Hell No!,88,TV Movie,2015-07-22,68,4.5
376,0.300128,0,0,12 Rounds 3: Lockdown,90,Action,2015-09-11,18,4.5
377,0.198522,0,0,Hitting the Apex,138,Documentary,2015-09-02,14,8.0
378,0.299427,0,4444,Club Life,90,Drama,2015-05-29,12,6.3
379,0.298861,0,0,Cleveland Abduction,88,Drama,2015-05-02,33,6.3
380,0.29875100000000004,5000000,4842699,90 Minutes in Heaven,121,Drama,2015-09-11,24,5.7
381,0.298628,0,0,Lavalantula,83,Horror,2015-08-08,16,5.6
382,0.295946,0,0,Unexpected,90,Drama,2015-07-24,22,5.7
383,0.40436300000000003,3500000,0,Justice League: Throne of Atlantis,72,Science Fiction,2015-01-27,142,6.5
384,0.26500999999999997,0,0,Lady Chatterley's Lover,89,Romance,2015-09-06,15,6.3
385,0.292437,0,0,The Wicked Within,91,Horror,2015-10-16,17,4.1
386,0.291244,0,0,Bridgend,95,Drama,2015-01-22,10,5.7
387,0.29042399999999996,0,0,Backcountry,92,Drama,2015-03-20,75,5.8
388,0.289526,700000,0,Walter,87,Drama,2015-03-13,12,5.2
389,0.288598,500000,0,Ratter,80,Drama,2015-01-24,57,5.2
390,0.309811,0,0,An Inspector Calls,86,Drama,2015-09-13,16,7.8
391,0.28626599999999996,0,0,The Survivalist,104,Drama,2015-04-15,44,6.4
392,0.28336999999999996,0,0,Don't Grow Up,81,Horror,2015-03-11,15,3.9
393,0.283194,2000000,0,Night Of The Living Deb,85,Comedy,2015-08-29,13,5.7
394,0.282237,0,0,No Stranger Than Love,89,Romance,2015-04-30,13,4.1
395,0.280878,0,0,The Hive,89,Horror,2015-09-14,15,5.5
396,0.27858299999999997,0,0,Back in Time,95,History,2015-10-20,69,5.8
397,0.277844,0,0,Nina Forever,98,Horror,2015-03-14,27,4.8
398,0.277613,0,0,Some Kind Of Hate,82,Horror,2015-05-02,19,3.9
399,0.277035,1000000,0,The Dead Room,80,Horror,2015-10-01,16,4.6
400,0.272995,0,0,Condemned,83,Horror,2015-11-13,16,3.7
401,0.270842,0,0,Night Owls,91,Drama,2015-03-15,10,7.1
402,0.270786,0,0,The Sand,84,Science Fiction,2015-08-28,10,3.9
403,0.171829,0,0,Digging for Fire,83,Drama,2015-08-21,35,4.9
404,0.264997,0,0,Ten Thousand Saints,113,Music,2015-08-14,28,6.0
405,0.261932,0,0,From the Dark,90,Horror,2015-04-14,22,6.1
406,0.26171700000000003,20000000,0,My All American,118,Drama,2015-11-13,19,6.9
407,0.26004499999999997,0,0,Hangman,85,Thriller,2015-03-14,14,3.9
408,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,99,Comedy,2015-06-05,12,5.3
409,0.259794,600000,7087452,Grandma,78,Drama,2015-06-04,81,5.6
410,0.097514,0,0,Anarchy Parlor,0,Horror,2015-01-01,15,5.6
411,0.256542,0,0,Summer Camp,81,Horror,2015-08-30,16,5.3
412,0.256286,0,0,Backmask,91,Thriller,2015-01-16,46,4.6
413,0.255458,0,0,Already Tomorrow in Hong Kong,78,Romance,2015-06-12,23,5.4
414,0.250866,0,0,Those People,89,Romance,2015-05-16,25,7.2
415,0.24959499999999998,0,0,Show Me a Hero,300,History,2015-08-16,32,7.7
416,0.248964,0,0,Curve,86,Horror,2015-08-31,40,4.4
417,0.24828000000000003,7500000,0,Pound of Flesh,104,Action,2015-05-07,42,5.4
418,0.24759499999999998,0,0,Cyberbully,62,Drama,2015-01-15,73,6.4
419,0.24758899999999998,0,0,Final Girl,90,Action,2015-04-14,117,4.8
420,0.24742600000000003,0,2642899,He Named Me Malala,87,Documentary,2015-09-12,36,5.3
421,0.24660900000000002,0,0,The Driftless Area,95,Romance,2015-04-18,12,5.0
422,0.245948,0,0,Do You Believe?,115,Fantasy,2015-03-20,30,7.4
423,0.24495,0,0,7 Days in Hell,43,TV Movie,2015-07-11,87,6.4
425,0.243691,0,0,Teen Beach 2,104,Comedy,2015-06-26,62,6.4
426,0.243321,1500000,0,Full Out,94,History,2015-09-11,15,7.2
427,0.24207800000000002,1500000,0,Narcopolis,96,Thriller,2015-09-25,20,4.4
428,0.242,0,0,Staten Island Summer,108,Comedy,2015-06-30,51,5.6
429,0.24128400000000003,0,0,Safelight,84,Drama,2015-02-10,13,5.8
430,0.239558,0,0,Bad Roomies,93,Comedy,2015-12-01,16,5.1
431,0.23949600000000001,0,0,Close Range,80,Crime,2015-12-11,41,5.0
432,0.154846,0,0,The Reconstruction of William Zero,98,Science Fiction,2015-04-11,14,5.1
433,0.236709,0,0,Queen of Earth,90,Drama,2015-08-26,33,5.6
434,0.232354,0,161820,After the Ball,101,Comedy,2015-02-27,28,6.3
435,0.231337,0,0,A Christmas Detour,84,Comedy,2015-12-01,19,7.0
436,0.22758,0,0,"What Happened, Miss Simone?",101,Documentary,2015-01-22,77,7.7
437,0.22537,0,0,Alex of Venice,86,Drama,2015-04-17,19,6.1
438,0.22479699999999997,0,0,The Eichmann Show,90,Drama,2015-01-20,29,6.2
439,0.222636,0,0,"People, Places, Things",85,Comedy,2015-08-14,47,6.6
440,0.221502,0,0,"The Death of ""Superman Lives"": What Happened?",105,Documentary,2015-05-01,33,6.8
441,0.22075100000000003,0,0,Winter on Fire: Ukraine's Fight for Freedom,98,Documentary,2015-10-09,37,8.2
442,0.133808999999999,0,0,Ava's Possessions,89,Mystery,2015-03-16,14,6.1
443,0.21960300000000002,0,30400,Being Charlie,97,Drama,2015-09-14,12,6.2
444,0.21878699999999998,0,0,Containment,77,Thriller,2015-07-09,14,5.6
445,0.21852800000000003,0,0,The Exorcism of Molly Hartley,0,Horror,2015-10-09,52,5.0
446,0.21789,0,0,The Diabolical,86,Horror,2015-03-16,36,4.3
447,0.355707,0,0,Last Cab to Darwin,124,Comedy,2015-08-06,11,7.0
448,0.217288,0,0,Intruders,90,Drama,2015-06-12,77,5.8
449,0.215864,0,0,Infini,110,Horror,2015-05-08,90,5.0
450,0.21538600000000002,0,0,A Christmas Melody,83,Romance,2015-12-19,12,5.5
451,0.214563,0,0,Muck,99,Horror,2015-03-15,21,3.3
452,0.21287199999999998,0,0,Robert the Doll,90,Horror,2015-08-24,17,2.6
453,0.21254,0,0,Bravetown,112,Drama,2015-05-08,42,6.2
454,0.21176799999999998,0,0,Bite,90,Horror,2015-08-15,11,4.9
455,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,132,Documentary,2015-12-20,15,7.6
456,0.20849099999999998,0,0,Cosmic Scrat-tastrophe,5,Science Fiction,2015-11-06,33,7.7
457,0.230913,0,0,Ghoul,86,Thriller,2015-02-26,18,4.9
458,0.207366,0,0,Waffle Street,86,Drama,2015-09-24,25,6.4
459,0.20713299999999998,0,0,Deep Web,90,Documentary,2015-03-15,47,6.9
460,0.206155,650000,0,A LEGO Brickumentary,93,Documentary,2015-07-31,49,6.5
461,0.20531799999999997,0,0,Richard Pryor: Omit the Logic,83,Documentary,2015-02-03,14,6.7
462,0.20435599999999998,0,0,Don Verdean,96,Comedy,2015-12-11,26,4.0
463,0.203224,0,0,The Editor,95,Mystery,2015-09-08,18,6.0
464,0.29922600000000005,0,0,Nasty Baby,101,Drama,2015-02-08,12,5.0
465,0.20169600000000001,0,0,Bitter Lake,135,Documentary,2015-01-24,19,7.8
466,0.260306,0,0,June,84,Science Fiction,2015-08-01,14,4.0
467,0.335255,0,1100000,The Overnight,80,Mystery,2015-06-19,89,5.9
468,0.19957,2500000,0,The Rise of the Krays,110,Crime,2015-08-29,11,4.7
469,0.198261,0,0,Smosh: The Movie,84,Comedy,2015-07-24,67,5.3
470,0.19778800000000002,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,153,Documentary,2015-03-17,14,5.5
471,0.197239,0,0,è§£æ•‘å´å…ˆç”Ÿ,106,Thriller,2015-09-30,19,6.4
472,0.195324,0,0,The Quiet Hour,85,Drama,2015-09-07,11,5.3
473,0.253157,0,0,Lost in the Sun,95,Action,2015-11-05,31,5.5
474,0.193323,0,104507,Results,105,Comedy,2015-05-29,32,5.1
475,0.193063,0,0,Addicted to Fresno,85,Comedy,2015-09-01,14,4.8
476,0.19254000000000002,0,0,Listening,100,Drama,2015-09-11,18,5.3
477,0.19153399999999998,0,0,Jack of the Red Hearts,102,Drama,2015-05-06,13,7.0
478,0.189135,0,0,Absolution,95,Thriller,2015-05-04,21,5.0
479,0.28365,0,0,American Hero,86,Action,2015-12-11,31,5.2
480,0.270408,0,0,The Condemned 2,90,Action,2015-11-06,13,4.0
481,0.33408499999999997,0,0,Bound,90,Thriller,2015-01-09,21,3.1
482,0.13631,9500000,0,Re-Kill,87,Horror,2015-10-16,17,4.7
483,0.18198699999999998,0,0,SuperBob,82,Action,2015-10-16,11,5.4
484,0.179636,0,0,A Hitman in London,97,Crime,2015-07-06,10,4.6
485,0.087904,3000000,0,Regular Show: The Movie,70,Comedy,2015-09-01,27,7.4
486,0.176744,0,0,If There Be Thorns,0,TV Movie,2015-04-05,11,5.4
487,0.176463,0,0,Pod,76,Thriller,2015-03-16,20,4.2
488,0.253949,3400000,0,To Write Love on Her Arms,118,Drama,2015-03-13,32,6.9
489,0.172245,0,6921,Hungry Hearts,109,Drama,2015-01-15,21,6.2
490,0.170743,0,0,The Funhouse Massacre,90,Comedy,2015-11-13,13,6.1
491,0.170566,0,0,Extraordinary Tales,73,Horror,2015-10-23,11,5.4
492,0.7310220000000001,3000000,67790117,War Room,120,Drama,2015-08-28,57,6.9
493,0.168354,0,0,A Deadly Adoption,90,Drama,2015-06-20,25,4.4
494,0.129455,0,0,Ellis,14,Drama,2015-10-04,15,7.2
495,0.16414,0,0,Coconut Hero,101,Comedy,2015-08-13,10,7.4
496,0.162526,0,0,Janis: Little Girl Blue,106,Documentary,2015-09-09,31,7.5
497,0.162465,0,0,Io che amo solo te,102,Romance,2015-10-22,36,5.2
498,0.15831099999999898,0,0,Unknown Caller,109,Thriller,2015-06-10,14,6.2
499,0.158021,0,0,The Inhabitants,90,Thriller,2015-10-13,10,3.5
500,0.157172,0,0,Amy Schumer: Live at the Apollo,57,Comedy,2015-10-17,17,7.5
501,0.156851,0,0,Glassland,93,Drama,2015-04-17,24,3.5
502,0.154161,0,0,Whitney,90,Romance,2015-01-17,18,4.7
503,0.153023,0,0,Heaven Knows What,94,Drama,2015-05-29,12,6.9
504,0.150713,0,0,Keith Richards: Under the Influence,82,Music,2015-09-18,13,6.4
505,0.14964,1000000,0,Landmine Goes Click,110,Action,2015-03-03,13,5.7
506,0.14811,0,0,Hellions,80,Horror,2015-09-25,30,3.5
507,0.147319,0,0,13 Cameras,87,Drama,2015-08-30,11,6.2
508,0.146266,0,0,Bastard,82,Horror,2015-10-16,10,6.2
509,0.145945,0,0,Strange Blood,84,Science Fiction,2015-04-01,22,4.1
510,0.145489,0,0,Jurassic City,88,Action,2015-01-09,13,5.7
511,0.270378,0,0,6 Years,84,Romance,2015-08-18,182,5.5
512,0.14463900000000002,0,0,I Am Chris Farley,96,Documentary,2015-07-27,27,7.0
513,0.143703,0,0,Chloe and Theo,81,Drama,2015-04-15,12,6.7
514,0.143042,0,0,All Things Must Pass,94,Documentary,2015-10-16,22,7.0
515,0.142759,1300000,0,Capsule,91,Drama,2015-12-23,11,5.3
516,0.12159400000000001,0,28281,The Nightmare,90,Horror,2015-06-05,58,5.7
517,0.266117,0,0,Tangerine,87,Comedy,2015-07-10,102,7.0
518,0.13952699999999899,0,0,Nightlight,85,Thriller,2015-03-27,19,3.9
519,0.139356,0,0,"Stockholm, Pennsylvania",99,Drama,2015-01-22,14,4.9
520,0.138353,0,0,Power/Rangers,14,Action,2015-02-24,93,7.4
521,0.138068,0,0,Appropriate Behavior,90,Romance,2015-03-14,18,5.8
522,0.236145,0,0,See You In Valhalla,82,Drama,2015-04-24,25,5.6
523,0.137772,0,0,The True Cost,92,Documentary,2015-05-29,39,7.6
524,0.137133,0,0,"Kumiko, the Treasure Hunter",105,Drama,2015-02-20,65,6.2
525,0.136098,0,0,Invisible Sister,77,Fantasy,2015-10-09,44,6.5
526,0.135554,0,0,The Forbidden Room,128,Romance,2015-10-07,13,5.7
527,0.135074,0,0,Finders Keepers,82,Documentary,2015-06-22,17,5.7
528,0.133921,0,0,Merry Kissmas,90,Romance,2015-12-05,10,7.6
529,0.13173900000000002,0,0,Most Likely to Die,81,Horror,2015-08-30,12,4.2
530,0.129104,0,0,A Girl Like Her,91,Drama,2015-03-27,49,7.3
531,0.127432,0,0,Private Number,95,Mystery,2015-05-01,12,3.5
532,0.126594,0,0,Iliza Shlesinger: Freezing Hot,71,Comedy,2015-01-23,14,6.6
533,0.126187,0,0,The Barber,95,Thriller,2015-03-27,27,5.8
534,0.12478399999999999,0,0,James White,85,Drama,2015-01-23,23,5.2
535,0.124481,0,0,Hitchcock/Truffaut,79,Documentary,2015-09-04,33,7.2
536,0.12254300000000001,0,0,A Faster Horse,90,Documentary,2015-10-08,12,8.0
537,0.137954,3000000,0,Amnesiac,90,Thriller,2015-08-14,29,4.1
538,0.114264,0,0,The Mask You Live In,88,Documentary,2015-01-01,11,8.9
539,0.11302999999999999,0,0,Soaked in Bleach,100,Music,2015-06-09,53,7.2
540,0.112284,0,0,And Then There Were None,168,Mystery,2015-12-26,37,7.7
541,0.11095999999999999,0,0,Bloodsucking Bastards,84,Comedy,2015-09-04,27,5.5
542,0.110431,0,0,The Culling,81,Horror,2015-03-15,15,3.2
543,0.11013599999999901,0,0,Comedy Central Roast of Justin Bieber,85,Comedy,2015-03-30,31,7.0
544,0.11004000000000001,0,0,Boy Meets Girl,95,Drama,2015-02-06,22,7.4
545,0.10968900000000001,0,0,Listen to Me Marlon,103,Documentary,2015-07-29,23,7.0
546,0.138559,0,0,The Ouija Experiment 2: Theatre of Death,86,Horror,2015-01-13,10,2.4
547,0.10808,0,0,Walt Before Mickey,120,Drama,2015-04-03,33,6.2
548,0.108072,0,0,Sense8: Creating the World,25,Documentary,2015-08-10,12,7.5
549,0.10675699999999999,0,0,Big Sky,95,Thriller,2015-08-14,10,4.2
550,0.106091,0,0,The Fear of 13,96,Thriller,2015-10-15,19,8.2
551,0.213957,0,0,Dior and I,90,Documentary,2015-03-27,36,7.5
552,0.101543,0,0,Ominous,87,Horror,2015-10-10,10,5.1
553,0.068741,0,0,Doctor Who: The Husbands of River Song,60,Drama,2015-12-25,31,8.0
554,0.101426,0,0,Call Me Lucky,106,Documentary,2015-08-07,14,7.3
555,0.101155,0,0,Tiger House,80,Thriller,2015-08-24,44,5.3
556,0.10091,0,0,With This Ring,105,Comedy,2015-01-24,14,6.5
557,0.099678,0,0,Brothers,156,Family,2015-08-14,20,6.3
558,0.09779,0,0,Anguish,91,Horror,2015-07-21,17,3.8
559,0.031635,0,0,Childhood's End,246,Thriller,2015-12-14,21,6.2
560,0.097214,0,0,Digging Up the Marrow,98,Thriller,2015-02-20,33,5.4
561,0.096624,0,0,Naomi and Ely's No Kiss List,89,Comedy,2015-09-18,149,6.0
562,0.096299,0,0,The Cokeville Miracle,94,Mystery,2015-06-05,13,5.1
563,0.093462,0,0,They Found Hell,90,Horror,2015-10-17,10,4.6
564,0.093212,0,0,Junun,54,Music,2015-10-09,11,7.3
565,0.100069,0,0,The Chosen,88,Horror,2015-07-23,20,5.2
566,0.090238,0,0,The Flintstones & WWE: Stone Age Smackdown,52,Animation,2015-03-17,12,5.5
567,0.090045,0,0,Chris Tucker: Live,92,Comedy,2015-07-10,19,6.7
568,0.088912,0,0,VANish,79,Crime,2015-02-24,17,4.0
569,0.088764,0,0,Harry Price: Ghost Hunter,90,Drama,2015-12-27,10,5.3
570,0.083912,1900000,0,Brotherly Love,89,Drama,2015-04-24,11,7.4
571,0.28312800000000005,0,0,Wildlike,104,Thriller,2015-09-25,25,6.5
572,0.082569,0,0,The Audition,16,Comedy,2015-10-27,10,6.1
573,0.082444,0,0,Louis C.K.: Live at The Comedy Store,65,Comedy,2015-01-27,35,7.7
574,0.081956,0,1301696,The Wolfpack,89,Documentary,2015-06-12,82,6.9
575,0.156386,0,0,The Challenger,95,Action,2015-03-26,13,5.3
576,0.08182,0,0,Aziz Ansari: Live at Madison Square Garden,58,Comedy,2015-03-06,35,7.1
577,0.080974,0,0,Bleeding Heart,80,Drama,2015-04-16,19,4.8
578,0.0807539999999999,0,44695,Requiem for the American Dream,73,Documentary,2015-04-18,24,7.8
579,0.0794909999999999,0,0,3 Nights in the Desert,90,Drama,2015-02-06,11,3.8
580,0.078363,0,0,The House on Pine Street,111,Drama,2015-02-28,10,3.8
581,0.077836,0,0,Slow Learners,96,Romance,2015-08-19,17,6.0
582,0.077252,0,0,Welcome to Leith,85,Thriller,2015-09-09,15,6.7
583,0.07610900000000001,13500000,187674,Stonewall,129,Drama,2015-09-18,14,5.6
584,0.190385,0,0,The Phoenix Incident,81,Horror,2015-06-16,11,5.9
585,0.073883,0,0,Contracted: Phase II,78,Drama,2015-07-05,20,5.0
586,0.070776,10,0,Penis Boy,18,Comedy,2015-10-16,15,3.3
587,0.06253600000000001,0,0,The Hunting Ground,103,Documentary,2015-02-27,39,7.8
588,0.061776,0,0,One & Two,90,Thriller,2015-08-01,11,5.0
589,0.0608,0,0,Tig,95,Documentary,2015-04-23,25,7.2
590,0.059942999999999996,0,0,Christmas Incorporated,84,Drama,2015-11-15,13,6.9
591,0.0552419999999999,0,0,Submerged,99,Thriller,2015-11-27,11,4.6
592,0.054827999999999995,0,0,Hurricane of Fun: The Making of Wet Hot,64,Documentary,2015-07-31,13,6.8
593,0.052542,0,0,Gascoigne,90,Documentary,2015-06-08,11,6.0
594,0.0522169999999999,0,0,One Soldier's Story: The Journey of American Sniper,30,Romance,2015-11-07,14,5.6
595,0.028725,0,0,Deep Dark,0,Horror,2015-01-01,11,4.6
596,0.051262,1000000,0,Best of Enemies,87,Documentary,2015-07-31,48,7.2
597,0.051107,0,0,Vendetta,90,Action,2015-06-12,22,5.9
598,0.049351,0,0,Breaking Through,84,Music,2015-08-19,13,5.7
599,0.048863,0,0,The Stranger,93,Drama,2015-06-12,20,4.9
600,0.047256,0,0,Star Wars: TIE Fighter,7,Science Fiction,2015-03-24,29,7.6
601,0.046452999999999994,0,0,Dough,97,Drama,2015-04-14,15,4.9
602,0.03884,0,0,The Bad Education Movie,90,Comedy,2015-08-21,23,5.2
603,0.038804000000000005,0,0,Student Bodies,92,Comedy,2015-09-03,14,6.0
604,0.037487,0,0,The Subjects,80,Thriller,2015-10-08,12,4.7
605,0.037147,0,0,Walking with the Dead,90,Science Fiction,2015-03-20,18,3.9
606,0.036987,0,0,Floride,110,Comedy,2015-08-12,16,6.3
607,0.079539,0,0,The Outskirts,95,Comedy,2015-07-15,12,4.0
608,0.0345339999999999,0,0,Twinsters,90,Family,2015-07-17,54,7.4
609,0.033378,0,0,The Jinx: The Life and Deaths of Robert Durst,240,Documentary,2015-02-08,72,8.4
610,0.056244,2000000,0,The Curse of Downers Grove,89,Thriller,2015-08-21,11,4.2
611,0.032678,0,0,World of Tomorrow,17,Animation,2015-03-31,47,8.2
612,0.030819,0,0,Dawg Fight,109,Documentary,2015-03-13,17,6.4
613,0.030113,0,0,King Jack,81,Drama,2015-04-01,13,6.8
614,0.030005,0,0,The Suicide Theory,98,Drama,2015-07-10,17,6.5
615,0.028082,0,0,Stalked By My Neighbor,88,Thriller,2015-03-21,14,5.5
616,0.026797,0,0,The Outfield,0,Drama,2015-11-10,20,6.6
617,0.025287999999999998,0,13684,Buzzard,97,Horror,2015-03-06,11,6.1
618,0.025252,0,0,The Gamechangers,90,Drama,2015-09-15,11,7.0
619,0.023025999999999998,0,0,Residue,102,Science Fiction,2015-03-20,15,4.5
621,0.019804,0,0,Always Watching: A Marble Hornets Story,91,Horror,2015-04-07,19,4.2
622,0.019133,0,0,A Ballerina's Tale,85,Documentary,2015-10-14,16,6.0
623,0.018224,0,0,Man vs. Snake,93,Documentary,2015-09-27,10,6.8
624,0.017625,0,732655,Once I Was a Beehive,119,Comedy,2015-08-14,10,6.5
625,0.01705,0,0,John Mulaney: The Comeback Kid,62,Comedy,2015-11-13,19,6.7
626,0.014647,0,0,Meet the Patels,88,Documentary,2015-09-11,20,6.7
627,0.030371,0,0,I Hate Christian Laettner,90,Documentary,2015-03-15,10,6.7
628,0.00392,0,0,The Emperor's New Clothes,107,Documentary,2015-04-24,11,6.1
629,24.949134,165000000,621752480,Interstellar,169,Adventure,2014-11-05,6498,8.0
630,14.311205,170000000,773312399,Guardians of the Galaxy,121,Action,2014-07-30,5612,7.9
